date,ts-0$op_16,ts-0$op_15,ts-0$op_14,ts-0$op_13,ts-0$op_12,ts-0$op_11,oi-4$op_10,mom-5$op_9,mom-4$op_9,mom-2$op_9,mom-5$op_8,mom-4$op_8,mom-2$op_8,mom-3$op_7,mom-1$op_7,mom-0$op_7,mom-3$op_6,mom-1$op_6,mom-0$op_6,oi-3$op_5,oi-2$op_5,oi-1$op_5,oi-0$op_5,in-3$op_5,in-2$op_5,in-1$op_5,in-0$op_4,oi-4$op_3,oi-0$op_3,in-2$op_3,in-1$op_3,in-0$op_3,oi-3$op_2,in-2$op_2,in-1$op_2,hp-2$op_2,hp-1$op_2,in-1$op_1,hp-0$op_1,oi-3$op_0,in-3$op_0,in-1$op_0,hp-0$op_0
2010-01-19,0.0001549026367824169,0.0001549026367824169,0.0001549026367824169,0.0001549026367824169,0.0001549026367824169,0.0001549026367824169,-0.008458569171468922,0.0,0.0,0.0,0.0020013039890184325,0.0025385897835564775,0.009659428327002506,0.015325423078709877,0.006952235794354333,-0.001058036380328753,0.01097420443029029,0.01097420443029029,0.01097420443029029,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.016128740997677582,-0.019741848293594932,0.0,0.0,0.0,0.012641847028709519,-0.006015520015622111,0.0,0.0,0.025164253816028603,0.015337837137951782,0.0,0.011080615702352192,-0.013696557431978618,0.0,0.0,0.00840453169853761
2010-01-20,0.0006277163343568759,0.0006277163343568759,0.0006277163343568759,0.0006277163343568759,0.0006277163343568759,0.0006277163343568759,-0.00994941957294948,0.0,0.0,0.0,-0.00032019689782092353,-0.0013109804943863823,0.00733792744016315,0.01493591605648592,0.008962993680781128,0.0015109343567614175,0.008816707127161871,0.008816707127161871,0.008816707127161871,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.01965121990626839,-0.019741848293594932,0.0,0.0,0.0,0.016362764192924262,-0.007169310721673594,0.0,0.0,0.023992343605680144,0.013595436138390093,0.0,0.011444901254859197,-0.013696557431978618,0.0,0.0,0.009077547693657873
2010-01-21,0.0007946246267873658,0.0007946246267873658,0.0007946246267873658,0.0007946246267873658,0.0007946246267873658,0.0007946246267873658,-0.01011161574203756,0.0,0.0,0.0,-0.0002822936583476432,0.0033098766434912497,0.00737583067963643,0.01721328751687312,0.009831406907956364,0.003068730216385873,0.007198584149815557,0.007198584149815557,0.007198584149815557,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.020955922968024066,-0.019741848293594932,0.0,0.0,0.0,0.018180161349736768,-0.007257529268871132,0.0,0.0,0.019751456448790172,0.0065399632452327605,0.0,0.007991176914824871,-0.013696557431978618,0.0,0.0,0.005532294199651289
2010-01-22,0.0026918205128314554,0.0026918205128314554,0.0026918205128314554,0.0026918205128314554,0.0026918205128314554,0.0026918205128314554,-0.008271966097324945,0.0,0.0,0.0,-0.005015913476301148,-0.00171201731836923,0.0026422108616829254,-0.0015378227676356993,-0.005445209434904674,-0.009412533707937376,0.002883589543558829,0.002883589543558829,0.002883589543558829,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.017540790253953942,-0.019741848293594932,0.0,0.0,0.0,0.01309955520000039,-0.01417195765158974,0.0,0.0,0.01623101070198818,0.0009144107289114078,0.0,0.008488109899525531,-0.013696557431978618,0.0,0.0,0.004246086123411819
2010-01-25,0.00639944549424043,0.00639944549424043,0.00639944549424043,0.00639944549424043,0.00639944549424043,0.00639944549424043,-0.010869588718571355,0.0,0.0,0.0,-0.00222360185246806,-0.0010419091035412942,0.0054345224855160135,0.0013121609007100687,-0.0037234472158670373,-0.008175169130748228,0.007737958475597662,0.007737958475597662,0.007737958475597662,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.019909429778407484,-0.019741848293594932,0.0,0.0,0.0,0.01609982074189542,-0.016592852391823287,0.0,0.0,0.018100404345444354,0.0030336307117941885,0.0,0.007068036744007022,-0.013696557431978618,0.0,0.0,0.002148528604473454
2010-01-26,0.005572679551640869,0.005572679551640869,0.005572679551640869,0.005572679551640869,0.005572679551640869,0.005572679551640869,-0.012586652379656948,0.0,0.0,0.0,-0.008160510974825064,-0.0051628530257323835,-0.0005023866368409902,-0.004915611648533158,-0.00909891461894552,-0.011816138874451765,-0.0041282766916083125,-0.0041282766916083125,-0.0041282766916083125,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.016373609761982655,-0.019741848293594932,0.0,0.0,0.0,0.010331077160927071,-0.024886017104559288,0.0,0.0,0.014414379730436577,0.004850763031648997,0.0,0.014414817399220015,-0.013696557431978618,0.0,0.0,0.007268322656431958
2010-01-27,0.005656220224667274,0.005656220224667274,0.005656220224667274,0.005656220224667274,0.005656220224667274,0.005656220224667274,-0.012076503503907321,0.0,0.0,0.0,-0.009738034476188817,-0.004817407844776356,-0.0020799101382047436,-0.0070169450052685045,-0.01239802061404427,-0.01698476993222897,-0.0035889023658263186,-0.0035889023658263186,-0.0035889023658263186,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.019848893362835573,-0.019741848293594932,0.0,0.0,0.0,0.014377280684258364,-0.026277239355242288,0.0,0.0,0.011407701571577555,0.008340136403446774,0.0,0.014831157953185015,-0.013696557431978618,0.0,0.0,0.009690670395629764
2010-01-28,0.002920178948222274,0.002920178948222274,0.002920178948222274,0.002920178948222274,0.002920178948222274,0.002920178948222274,-0.01287152495359789,0.0,0.0,0.0,-0.02203841299138254,-0.018923201417811786,-0.014380288653398465,-0.020352521986424454,-0.024842019914839364,-0.02886231300126596,-0.006825148320518837,-0.006825148320518837,-0.006825148320518837,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.0276566734438759,-0.019741848293594932,0.0,0.0,0.0,0.021379978741217442,-0.03033723778926878,0.0,0.0,0.004807875108322146,0.005709318972047184,0.0,0.015754004311000935,-0.013696557431978618,0.0,0.0,0.00916953853016289
2010-01-29,0.003268824593904318,0.003268824593904318,0.003268824593904318,0.003268824593904318,0.003268824593904318,0.003268824593904318,-0.01453406130740098,0.0,0.0,0.0,-0.03796227194591062,-0.03347537621547836,-0.030304147607926546,-0.033321558114834615,-0.034827249087052814,-0.03536810471564422,-0.0035889023658262076,-0.0035889023658262076,-0.0035889023658262076,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.034051062959716605,-0.019741848293594932,0.0,0.0,0.0,0.026345116053165807,-0.041125261348116005,0.0,0.0,-0.00037766072363398795,0.0033813882433413323,0.0,0.013775407766051684,-0.013696557431978618,0.0,0.0,0.005807019014334447
2010-02-01,0.001093867199364995,0.001093867199364995,0.001093867199364995,0.001093867199364995,0.001093867199364995,0.001093867199364995,-0.016685474700278924,0.0,0.0,0.0,-0.047133944628476754,-0.04219823380628229,-0.03947582029049268,-0.029044301505284364,-0.03125576527574625,-0.03180760077797273,-0.007364522646300831,-0.007364522646300831,-0.007364522646300831,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.03933967779899383,-0.019741848293594932,0.0,0.0,0.0,0.02973548394358816,-0.037193465164612416,0.0,0.0,0.0050735686022875814,0.012830931263617895,0.0,0.019690764668582217,-0.013696557431978618,0.0,0.0,0.014450959997405421
2010-02-02,0.004767162900724431,0.004767162900724431,0.004767162900724431,0.004767162900724431,0.004767162900724431,0.004767162900724431,-0.016325779029529253,0.0,0.0,0.0,-0.03260184985714554,-0.04258735566341543,-0.01984633932515567,-0.02739967582277547,-0.0247990274858102,-0.026964720342651183,-0.010655800759301393,-0.010655800759301393,-0.010655800759301393,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.04314408963927896,-0.019741848293594932,0.0,0.0,0.0,0.030935979191914598,-0.03292156044681638,0.0,0.0,-0.004778894180122895,0.008342304956121094,0.0,0.01944806508577568,-0.013696557431978618,0.0,0.0,0.015499617715526215
2010-02-03,0.0034095668796192413,0.0034095668796192413,0.0034095668796192413,0.0034095668796192413,0.0034095668796192413,0.0034095668796192413,-0.01307538498457117,0.0,0.0,0.0,-0.04628487932003822,-0.049365800455693165,-0.015440979139354272,-0.023332125498092493,-0.01984359004108527,-0.032916468695875944,-0.002976151828966822,-0.002976151828966822,-0.002976151828966822,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.03671828829679369,-0.019741848293594932,0.0,0.0,0.0,0.023770959352006238,-0.022107134306582177,0.0,0.0,-0.014034405276597717,0.005533893161175252,0.0,0.017831939734639035,-0.013696557431978618,0.0,0.0,0.012339741902022028
2010-02-04,0.00601146668668151,0.00601146668668151,0.00601146668668151,0.00601146668668151,0.00601146668668151,0.00601146668668151,-0.015978605492531495,0.0,0.0,0.0,-0.03918805346747922,-0.05277722871555324,-0.015699664502118016,-0.03083250461037723,-0.023153714864996622,-0.030913722927624065,-0.0035246981811336564,-0.0035246981811336564,-0.0035246981811336564,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.03801188698880387,-0.019741848293594932,0.0,0.0,0.0,0.025036854634944428,-0.028765421684103232,0.0,0.0,-0.00815593273390891,0.00267326167243942,0.0,0.02011414657138033,-0.013696557431978618,0.0,0.0,0.01839339183339672
2010-02-05,0.005013293149236597,0.005013293149236597,0.005013293149236597,0.005013293149236597,0.005013293149236597,0.005013293149236597,-0.01570283723125354,0.0,0.0,0.0,-0.04353282649830359,-0.05327306816969413,-0.03249859002293676,-0.044290619729940084,-0.04015653796683316,-0.03238463214954013,-0.002976151828966822,-0.002976151828966822,-0.002976151828966822,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.043486208219111644,-0.019741848293594932,0.0,0.0,0.0,0.032311312825852756,-0.034176585763291745,0.0,0.0,-0.0017534921386028746,-0.0009072579705741157,0.0,0.01735757130883464,-0.013696557431978618,0.0,0.0,0.015941039194983464
2010-02-08,0.007670735203082035,0.007670735203082035,0.007670735203082035,0.007670735203082035,0.007670735203082035,0.007670735203082035,-0.01352268204450846,0.0,0.0,0.0,-0.04277831048879499,-0.04997209709462924,-0.031417384567530626,-0.049340994676266625,-0.044213734713329456,-0.03802918244075071,-0.004073244533300269,-0.004073244533300269,-0.004073244533300269,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.03568492026841441,-0.019741848293594932,0.0,0.0,0.0,0.023243386600944382,-0.033756378231233564,0.0,0.0,-7.298968106050907e-05,-0.003849335976885193,0.0,0.024355853974676434,-0.013696557431978618,0.0,0.0,0.02611173148110324
2010-02-09,0.006910983512596225,0.006910983512596225,0.006910983512596225,0.006910983512596225,0.006910983512596225,0.006910983512596225,-0.012513446729292443,0.0,0.0,0.0,-0.04181087008488482,-0.049680665077764474,-0.0313658272279872,-0.045348979642672926,-0.04043993618525776,-0.036681626264359,-0.0018790591246331534,-0.0018790591246331534,-0.0018790591246331534,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.03153832569835113,-0.019741848293594932,0.0,0.0,0.0,0.017054482731296616,-0.03180510291040517,0.0,0.0,-0.002970260245057199,-0.0017873334462011892,0.0,0.0223334705823659,-0.013696557431978618,0.0,0.0,0.0250034006606783
2010-02-10,0.006625988607496858,0.006625988607496858,0.006625988607496858,0.006625988607496858,0.006625988607496858,0.006625988607496858,-0.01241172870326146,0.0,0.0,0.0,-0.047300813807565345,-0.05616348382270531,-0.03247965651810314,-0.027621214855697795,-0.028771277000082418,-0.03150154305262076,-0.0018790591246331534,-0.0018790591246331534,-0.0018790591246331534,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.035370659877356325,-0.019741848293594932,0.0,0.0,0.0,0.020621735658515328,-0.02314899403328763,0.0,0.0,-0.010596363693505362,0.004691292221721266,0.0,0.019418811553546744,-0.013696557431978618,0.0,0.0,0.02059692199499552
2010-02-11,0.00724067193780642,0.00724067193780642,0.00724067193780642,0.00724067193780642,0.00724067193780642,0.00724067193780642,-0.01114352551230069,0.0,0.0,0.0,-0.05601330228379564,-0.06518251137699604,-0.032044728228011965,-0.0247178587268988,-0.025163979031457395,-0.031452952031245984,0.004154950749201358,0.004154950749201358,0.004154950749201358,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.028757580647290615,-0.019741848293594932,0.0,0.0,0.0,0.015493223544391976,-0.02174094060240206,0.0,0.0,-0.009501630723517063,0.00331698786665946,0.0,0.023120977247047536,-0.013696557431978618,0.0,0.0,0.02618582050809848
2010-02-12,-0.0007220719129020781,-0.0007220719129020781,-0.0007220719129020781,-0.0007220719129020781,-0.0007220719129020781,-0.0007220719129020781,-0.012822184900454059,0.0,0.0,0.0,-0.05840834956334473,-0.06683657888274142,-0.03525744446308976,-0.015681559287103575,-0.01824091593576649,-0.03333497945542574,0.004154950749201358,0.004154950749201358,0.004154950749201358,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.03228726543738236,-0.019741848293594932,0.0,0.0,0.0,0.019350898399121186,-0.019277460571655913,0.0,0.0,-0.012053875578725504,0.011108038921297858,0.0,0.019703964458543277,-0.013696557431978618,0.0,0.0,0.021017881203096334
2010-02-22,0.008109435454251912,0.008109435454251912,0.008109435454251912,0.008109435454251912,0.008109435454251912,0.008109435454251912,-0.009028804146900105,0.0,0.0,0.0,-0.06147062338688003,-0.07979777213096528,-0.01755966499254835,-0.004555050070405242,-0.007042838309951782,-0.032208275533567754,0.003606404397034524,0.003606404397034524,0.003606404397034524,-0.013696557431978618,-0.007118645528916612,-0.011305540225450161,0.0,0.0,0.0,0.0,0.03331260593544805,-0.019741848293594932,0.0,0.0,0.0,0.021775730257533987,-0.011263758749598729,0.0,0.0,-0.026733946560492883,-0.0004344166120797688,0.0,0.017071343072919687,-0.013696557431978618,0.0,0.0,0.01704306926553789
2010-02-23,0.009295474574763318,0.009295474574763318,0.009295474574763318,0.009295474574763318,0.009295474574763318,0.009295474574763318,-0.012975471858384657,0.0,0.0,0.0,-0.06599878238826473,-0.0807446052416615,-0.024022961687015454,-0.0020240799029811463,-0.010203972217691537,-0.034817806551569186,0.008489746773594486,0.008489746773594486,0.008489746773594486,-0.013696557431978618,-0.014206619552201372,-0.01968748804098508,-0.008654846981588804,0.0,0.0,0.0,0.023159190903042637,-0.02818023539672032,-0.004572751201549874,0.0,0.0,0.009079877902661737,-0.014714222421333911,0.0,0.0,-0.029104957386945296,-0.0014530132524093187,0.0,0.023655546595588328,-0.013696557431978618,0.0,0.0,0.02814877609182309
2010-02-24,0.013829408457864512,0.013829408457864512,0.013829408457864512,0.013829408457864512,0.013829408457864512,0.013829408457864512,-0.015367467695721282,0.0,0.0,0.0,-0.0674122533028716,-0.07748294289741287,-0.0251915770966169,-0.004937562361099546,-0.011455135195020283,-0.03523103445961906,0.007404559578803482,0.007404559578803482,0.007404559578803482,-0.013696557431978618,-0.013471912252236873,-0.016373658964671467,-0.005987477837016142,0.0,0.0,0.0,0.026403143941534757,-0.03111490454023269,-0.002503385993621543,0.0,0.0,0.012401441087620757,-0.019132783780819618,0.0,0.0,-0.03385739355890183,-0.003463179350336021,0.0,0.031857567585980906,-0.013696557431978618,0.0,0.0,0.038706019305307704
2010-02-25,0.01598448250556661,0.01598448250556661,0.01598448250556661,0.01598448250556661,0.01598448250556661,0.01598448250556661,-0.014345678887510038,0.0,0.0,0.0,-0.06526300978282495,-0.07739325289359389,-0.026800840487984923,-0.00935586749848305,-0.015317936481461736,-0.038290903114931996,0.00469159159182575,0.00469159159182575,0.00469159159182575,-0.013696557431978618,0.002058855077502808,-0.0005708774643905512,0.009431225059401305,0.0,0.0,0.0,0.03900483689149903,-0.020366306731124384,0.01028113305142564,0.0,0.0,0.024675959762833544,-0.02079629001596195,0.0,0.0,-0.037694619338017654,-0.0010270225140168732,0.0,0.035468182321157116,-0.013696557431978618,0.0,0.0,0.04296554032999267
2010-02-26,0.014455502301215839,0.014455502301215839,0.014455502301215839,0.014455502301215839,0.014455502301215839,0.014455502301215839,-0.013946292371190716,0.0,0.0,0.0,-0.0660931442997309,-0.07536700869713386,-0.02017905069362591,-0.010531720660500343,-0.010182299400473327,-0.037482789685545415,0.004148997994430248,0.004148997994430248,0.004148997994430248,-0.013696557431978618,0.007597847144933945,-0.013072885396614997,0.014375734010151797,0.0,0.0,0.0,0.046594983974490134,-0.015571022683735336,0.015440295733454734,0.0,0.0,0.03281585296526213,-0.021376657487819806,0.0,0.0,-0.032910727631356496,-0.0013877559130408557,0.0,0.027217252143686643,-0.013696557431978618,0.0,0.0,0.03517707328274544
2010-03-01,0.015453715190387962,0.015453715190387962,0.015453715190387962,0.015453715190387962,0.015453715190387962,0.015453715190387962,-0.003655978668550719,0.0,0.0,0.0,-0.048943059211394635,-0.06368136776148514,-0.013830033856376933,-0.004088147537537612,-0.006875187907120828,-0.033688187489173016,0.004148997994430248,0.004148997994430248,0.004148997994430248,-0.013696557431978618,-0.0003039563790866451,-0.01722222799668438,0.00980433692527738,0.0,0.0,0.0,0.038707205431085745,-0.011137376893135764,0.01255213464567917,0.0,0.0,0.021736331933718156,-0.021762630998273913,0.0,0.0,-0.03134673660909615,-0.005032178625590467,0.0,0.023657019546969416,-0.013696557431978618,0.0,0.0,0.03275621097100467
2010-03-02,0.022018028531157974,0.022018028531157974,0.022018028531157974,0.022018028531157974,0.022018028531157974,0.022018028531157974,-0.009473306074792465,0.0,0.0,0.0,-0.0615413451673964,-0.05830584590629262,-0.010684144421201691,-0.018916046249141782,-0.013593143441172462,-0.04302648546520915,0.004148997994430248,0.004148997994430248,0.004148997994430248,-0.013696557431978618,7.815640868680251e-05,-0.01187495608151945,0.01093679403273895,0.0,0.0,0.0,0.04549083659775022,-0.02286675997876564,0.012979123867898679,0.0,0.0,0.030732287559990135,-0.02827504415277582,0.0,0.0,-0.03226245752477064,-0.006614376297960245,0.0,0.018955564935404512,-0.013696557431978618,0.0,0.0,0.02928249557563989
2010-03-03,0.02206104371588502,0.02206104371588502,0.02206104371588502,0.02206104371588502,0.02206104371588502,0.02206104371588502,-0.006048001173088902,0.0,0.0,0.0,-0.06447064240261968,-0.06011071880913166,-0.003565387663852504,-0.018717146064124224,-0.01010109266946857,-0.04214093315236789,0.007404559578803482,0.007404559578803482,0.007404559578803482,-0.013696557431978618,0.00022934229813309503,-0.0104684467122943,0.01085890224671937,0.0,0.0,0.0,0.04314862189527768,-0.016606090107193605,0.013148072588344828,0.0,0.0,0.027619274705032892,-0.026464406407816554,0.0,0.0,-0.0258482301075339,-0.007497933346362506,0.0,0.022203342522179703,-0.013696557431978618,0.0,0.0,0.03192627905371137
2010-03-04,0.019571249646040956,0.019571249646040956,0.019571249646040956,0.019571249646040956,0.019571249646040956,0.019571249646040956,-0.0049161687789444075,0.0,0.0,0.0,-0.06395794907350627,-0.06418006342436422,-0.00400169668813477,-0.02130098726889229,-0.011570460882752487,-0.043244264670871835,0.0025212172022435198,0.0025212172022435198,0.0025212172022435198,-0.013696557431978618,0.0188992473821753,0.009651506575253266,0.029626621184802415,0.0,0.0,0.0,0.05174670461962072,-0.0038374700030219255,0.025666175081135112,0.0,0.0,0.03903806068113813,-0.022830041551931357,0.0,0.0,-0.02530028674665019,-0.0008794339513409355,0.0,0.03386720894467943,-0.013696557431978618,0.0,0.0,0.04312943249124235
